4799919	5	4	moa@sparc.spb.su	Tue Jan 07 17:47:00 PST 2003	0	RFE: Make BasicTabbedPaneUI.requestFocusForVisibleComponent protected	committed
4850475	3	3	idk	Thu Apr 17 19:02:00 PDT 2003	1	REGRESSION: PlainDocument with textfield (i.e., custom maskfield) doesn't work	evaluated
4284162	4	3	sdv@sparc.spb.su	Fri Oct 22 17:28:00 PDT 1999	4	add support for the css text-indent attribute	evaluated
4869215	4	3	sky	Fri May 23 16:28:00 PDT 2003	0	GTK L&F:  Application Icons as well as stock icons need to respond to theme chan	accepted
4789491	3	2	sharonz	Thu Dec 05 16:57:00 PST 2002	0	JFileChooser, how to make it select directories?	committed
4154409	4	4	joutwate	Thu Jul 02 15:08:00 PDT 1998	0	Solaris: initial focus is not set to any focusable subcomponent.	evaluated
4860128	3	3	aep@sparc.spb.su	Wed May 07 18:38:00 PDT 2003	0	REGRESSION: JTree does not paint "focused" node correctly, yellow border missing	evaluated
4865499	4	4	leif	Fri May 16 00:24:00 PDT 2003	0	Win L&F: JFileChooser: Context Help not  consistent with XP	evaluated
4624680	5	5	sky	Wed Jan 16 14:14:00 PST 2002	0	Useless error reporting from UIDefaults.getUI and undoc'd null return	accepted
4818934	3	3	idk	Fri Feb 14 13:14:00 PST 2003	0	Excessive painting in text components when editing	evaluated
4870281	2	2	idk	Tue May 27 18:17:00 PDT 2003	0	nsk test nsk/stress/jck12a/jck12a017 hangs with tiger rt_baseline	accepted
4703711	4	4	shannonh	Tue Jun 18 04:10:00 PDT 2002	0	RFE: Need JOptionPane.WORKING_MESSAGE message type	evaluated
4839061	4	5	shannonh	Thu Mar 27 17:36:00 PST 2003	0	no JTable renderer support for primitive type wrappers	evaluated
4338140	4	5	null	Mon May 15 11:02:00 PDT 2000	2	DefaultListSelectionModel.insertIndexInterval() should update lead/anchorIndex.	evaluated
4288818	4	4	sherman@japan	Mon Nov 08 00:39:00 PST 1999	0	JEditorPane has strange characters in Chinese Windows 98	accepted
4521954	4	3	naa@sparc.spb.su	Thu Nov 01 00:55:00 PST 2001	0	Text selection via double click should optionally highlight trailing space	evaluated
4861684	4	3	sky	Fri May 09 11:49:00 PDT 2003	0	Using new release, my application turns strange colors.	incomplete
4408327	4	5	leif	Thu Jan 25 14:21:00 PST 2001	2	"Drive Empty" dialog not getting disposed on clicking "Ignore" or "Abort buttons	accepted
4260730	4	5	leif	Sat Aug 07 14:37:00 PDT 1999	0	MetalFileChooserUI can't override private createSingleClickListener	evaluated
4223515	4	4	shannonh	Wed Mar 24 09:51:00 PST 1999	0	Add subimage capability to ImageIcon to allow use of image sheets	evaluated
4222821	4	4	joutwate	Mon Mar 22 18:01:00 PST 1999	11	Iconifying a JInternalFrame causes its GlassPane to lose state	accepted
4701238	3	3	naoto	Wed Jun 12 00:39:00 PDT 2002	25	REGRESSION: Bidirectional text not working in JTextComponents	committed
4694944	3	3	leif	Thu May 30 18:59:00 PDT 2002	14	1.4 REGRESSION: JFileChooser no longer works for virtual filesystems	committed
4765314	5	5	sky	Fri Oct 18 00:19:00 PDT 2002	1	JWindow behaves differently than JWindow	accepted
4854803	4	3	shannonh	Mon Apr 28 06:13:00 PDT 2003	0	Resize cursor shown all over the table header in some cases	accepted
4846272	4	5	leif	Thu Apr 10 07:38:00 PDT 2003	0	Focus lost from Windows LAF JFileChooser on changing to Windows HighContrast set	evaluated
4765286	4	5	sky	Fri Oct 18 11:59:00 PDT 2002	0	JTree keep on calling TreeModel.getChild()	accepted
4677184	4	4	zav@sparc.spb.su	Tue Apr 30 10:14:00 PDT 2002	0	RFE: JMenu.setMenuLocation(int x, int y) should accept Point arg	evaluated
4465792	4	4	null	Mon Jun 04 10:54:00 PDT 2001	0	javax.swing.JTable.isColumnSelected() does not throw IAE	accepted
4710695	4	5	zav@sparc.spb.su	Wed Jul 03 04:10:00 PDT 2002	1	JMenu focus listener change from 1.3 to 1.4	accepted
4811071	3	3	sky	Thu Jan 30 20:30:00 PST 2003	0	Gnome L&F / Windowmanager Support	committed
4158988	4	5	joutwate	Mon Jul 20 16:48:00 PDT 1998	25	2-click on upper left corner can't close JInternalFrame	evaluated
4860674	4	5	leif	Thu May 08 14:25:00 PDT 2003	0	XP L&F: Some components not updating correctly when switching theme	committed
4639981	4	5	sky	Tue Feb 19 16:42:00 PST 2002	0	Cannot set button as default until it has been added to root pane	accepted
4765379	5	5	shannonh	Fri Oct 18 13:11:00 PDT 2002	0	Lack of support for event generation from JTable cell selection	accepted
4692568	4	3	leif	Tue May 28 15:23:00 PDT 2002	0	The Cancel button on JFileChooser shouldn't have an access key Alt-C.	evaluated
4726740	4	5	kyuka	Tue Aug 06 00:04:00 PDT 2002	0	JTabbedPane(SCROLL_TAB_LAYOUT) doesn't work properly in right-to-left mode.	committed
4725009	3	3	shannonh	Thu Aug 01 17:42:00 PDT 2002	0	1.4.0 REGRESSION: Moving last column of JTable causes invalid selection events	committed
4795415	3	2	joutwate	Tue Dec 17 20:22:00 PST 2002	0	GTK+ L&F bugs uncovered with special BSOD test theme	committed
4622863	4	5	idk	Fri Jan 11 17:57:00 PST 2002	1	Improve performance of Swing HTML renderer	committed
4780662	4	4	kyuka	Mon Nov 18 15:17:00 PST 2002	0	Motif L&F:the image icon is on the left side of JOptionPane when the RTL is set	committed
4842577	5	5	leif	Thu Apr 03 16:25:00 PST 2003	0	JFileChooser does not immediately clear the file list upon change of directory	accepted
4765282	5	5	joutwate	Fri Oct 18 11:56:00 PDT 2002	1	Scrollbars for JScrollPane receive focus when used with JTextArea	accepted
4855133	3	3	leif	Mon Apr 28 15:29:00 PDT 2003	0	XP L&F: Checkbox should not be surrounded by dashed box with focus	incomplete
4337600	5	5	leif	Thu May 11 16:19:00 PDT 2000	0	JCheckBoxMenuItem Documentation for Key Assignments in Incomplete	evaluated
4812854	5	5	sky	Tue Feb 04 15:28:00 PST 2003	0	Image component for displaying/resizing images	accepted
4240860	4	4	zpm@sparc.spb.su	Mon May 24 19:09:00 PDT 1999	0	JToolBar.ActionChangedListener not persistant	accepted
4855867	4	5	idk	Tue Apr 29 15:43:00 PDT 2003	0	DefaultCaret does not use TransferHandler when exporting selected text	evaluated
4801246	4	4	sky	Thu Jan 09 17:37:00 PST 2003	2	JTree should fire selection change notice on mouse up	evaluated
4810151	3	3	leif	Wed Jan 29 14:54:00 PST 2003	0	JFileChooser details view uses wrong (possibly unreadable) text color	evaluated
4416811	4	5	zpm@sparc.spb.su	Mon Feb 19 17:02:00 PST 2001	1	getToolTipText(MouseEvent event) of JComboBox is never called	accepted
4484778	4	4	naa@sparc.spb.su	Thu Jul 26 00:16:00 PDT 2001	1	HTMLWriter fails to write out object tag correctly	accepted
4847375	4	4	bchristi	Fri Apr 11 15:05:00 PDT 2003	5	JFileChooser Create New Folder button is disabled incorrectly	committed
4708978	4	4	sky	Thu Jun 27 09:32:00 PDT 2002	0	Ability for parent Containers *Listeners to be notified even if event consumed	accepted
4841152	4	3	idk	Tue Apr 01 17:09:00 PST 2003	0	StyleConstants/JTextPane should support the Default alignment to support Locale	accepted
4298777	4	5	leif	Sun Dec 12 11:52:00 PST 1999	1	JFileChooser's behaviour on Win95 (win32)	accepted
4222508	4	3	davidson@eng	Mon Mar 22 09:19:00 PST 1999	1	JColorChooser ignores setEnabled() function call	accepted
4408424	4	5	null	Thu Jan 25 17:00:00 PST 2001	0	getLocation() and getLocationOnScreen() broken for JTableHeader children	accepted
4197909	4	3	shannonh	Wed Dec 16 10:01:00 PST 1998	1	Support drag selection of ranges in lists.	evaluated
4713930	4	5	shannonh	Fri Jul 12 02:59:00 PDT 2002	0	Swing: setMultiClickThreshhold issue, related to bug 4367718	evaluated
4835791	4	5	joutwate	Fri Mar 21 02:55:00 PST 2003	0	demo/jfc/SwingSet2  doesn't work as expected	evaluated
4870187	4	4	shannonh	Tue May 27 15:56:00 PDT 2003	0	RFE: customize JLabel text-truncation property	evaluated
4848179	4	5	idk	Mon Apr 14 16:00:00 PDT 2003	1	If all children are removed from javax.swing.text.View no new child can be added	evaluated
4813436	4	5	kwalrath	Wed Feb 05 00:01:00 PST 2003	1	JOptionPane.showOptionDialog does not return if "options" is JButton[]	evaluated
4311584	4	5	idk	Thu Feb 10 11:46:00 PST 2000	1	Scrolling on hsviewer using arrow keys is slow (2 - 3s until scrolling begins)	accepted
4492274	4	3	sdv@sparc.spb.su	Wed Aug 15 10:33:00 PDT 2001	6	JEditorPane.setPage(URL)-the URL treated as immutable object	evaluated
4154399	4	4	joutwate	Thu Jul 02 14:56:00 PDT 1998	5	Initial focus is not set to the "first" focusable component.	evaluated
4700643	4	3	null	Tue Jun 11 14:17:00 PDT 2002	6	JTable selection misbehaves when a row is inserted at position 0	accepted
4140481	4	5	shannonh	Wed May 20 00:38:00 PDT 1998	9	BoxLayout Not sizing or aligning correctly	committed
4625667	4	5	joutwate	Fri Jan 18 02:33:00 PST 2002	5	Strange FOCUS_GAINED event is sent to application	accepted
4403550	4	5	shannonh	Wed Jan 10 11:59:00 PST 2001	6	JTextField.setVisible(boolean b) does not work correctly.	evaluated
4809663	4	4	shannonh	Tue Jan 28 18:21:00 PST 2003	0	RFE: JOptionPane with Yes-Yes to all-No-No to all-Cancel	evaluated
4474804	4	4	joutwate	Tue Jun 26 14:35:00 PDT 2001	0	JInternalFrames size with both mouse buttons	evaluated
4686092	4	4	aep@sparc.spb.su	Wed May 15 20:37:00 PDT 2002	0	SwingSet2 Content Alignment feature not working in Hopper 1.4.1-B11	committed
4391936	4	4	null	Wed Nov 22 13:11:00 PST 2000	1	Swing's text measurement should not use Toolkit font metrics	accepted
4760482	4	4	joutwate	Wed Oct 09 10:31:00 PDT 2002	0	Maximized JInternalFrames in Windows LaF get bogus activated events	accepted
4769772	4	4	joutwate	Mon Oct 28 11:01:00 PST 2002	2	JInternalFrame.setIcon(true) before JDesktopPane.add(JIF) causes wrong state	evaluated
4761990	3	3	naa@sparc.spb.su	Fri Oct 11 00:00:00 PDT 2002	4	1.4 REGRESSION: Highlighting Color Behavior has changed	committed
4231737	4	5	shannonh	Wed Apr 21 00:56:00 PDT 1999	0	JDialogs not placed correctly when invoked from JPopups	accepted
4774166	4	3	joutwate	Tue Nov 05 14:52:00 PST 2002	0	InputVerifier not called after a window loses then regains focus	committed
4790683	4	4	idk	Mon Dec 09 11:11:00 PST 2002	1	JPasswordField should have a char[] constructor	committed
4592902	4	4	leif	Tue Dec 11 10:41:00 PST 2001	0	tooltips do not immediately hide when moving out of window	accepted
4442981	4	3	kve@sparc.spb.su	Thu Apr 12 17:38:00 PDT 2001	0	Win2000/XP L&F: Resizing JFileChooser: Does not have a minimum limit	evaluated
4871932	4	4	shannonh	Fri May 30 00:26:00 PDT 2003	0	MouseMotionListener on JTable disappears when Look And Feel (LAF) changes	dispatched
4141524	4	2	sky	Fri May 22 18:44:00 PDT 1998	2	UndoManager doesn't help you keep your GUI up to date	evaluated
4871936	4	4	sky	Fri May 30 00:30:00 PDT 2003	0	RFE: provide a JFontChooser	accepted
4782243	4	4	leif	Wed Nov 20 17:33:00 PST 2002	0	setVisible on JToolBar does not hide the floating window	evaluated
4336757	5	5	joutwate	Tue May 09 13:32:00 PDT 2000	0	Regression 1.2.2 to 1.3: was setPreviousBounds() is now setNormalBounds()	evaluated
4181978	4	4	sharonz	Fri Oct 16 03:59:00 PDT 1998	0	There is no spec for DebugGraphics draw methods	accepted
4838730	3	3	idk	Thu Mar 27 11:03:00 PST 2003	1	REGRESSION: In JTextArea setEditable(...) breaks focus traversal keys	evaluated
4777616	3	4	joutwate	Tue Nov 12 00:50:00 PST 2002	0	setDefaultLookAndFeelDecorated(true) and Java Web Start don't mix well	committed
4765362	5	5	shannonh	Fri Oct 18 00:54:00 PDT 2002	0	SetFont() in DefaultTableCellRenderer doesn't work	accepted
4851010	4	4	idk	Fri Apr 18 16:37:00 PDT 2003	0	RFE: In ComponentView.java, please change setComponentParent to public final	accepted
4811015	5	5	davidson@eng	Thu Jan 30 19:42:00 PST 2003	0	Reopen 4528403: JList checks ListModel equality incorrectly	accepted
4252173	4	4	davidson@eng	Wed Jul 07 11:22:00 PDT 1999	0	Inability to reuse the HorizontalSliderThumbIcon	evaluated
4292346	4	5	joutwate	Wed Nov 17 11:52:00 PST 1999	5	loading animated gifs throws mediaTracker.ABORTED error	evaluated
4331767	4	5	sky	Wed Apr 19 14:12:00 PDT 2000	1	Can't make swing use your own UIDefaults class to override getUIError	evaluated
4203039	3	5	leif	Thu Jan 14 06:19:00 PST 1999	2	JToolBar needs API to limit docking to a particular orientation	committed
4870668	5	5	joutwate	Wed May 28 11:44:00 PDT 2003	0	RFE: Refactor MetalRootPaneUI to be more flexible	accepted
4501171	4	5	leif	Sun Sep 09 23:33:00 PDT 2001	0	setHolizontalAlignment() in Windows L&F JFileChooser doesn't work.	accepted
4403207	4	4	leif	Tue Jan 09 14:40:00 PST 2001	0	setFont does not work for JFileChooser	accepted
4782077	4	5	naa@sparc.spb.su	Wed Nov 20 14:37:00 PST 2002	1	CTRL-H menu item accelerator also causes text removal with text components	committed
4466930	4	3	null	Wed Jun 06 15:26:00 PDT 2001	0	JTable.selectAll boundary handling	accepted
4850092	3	3	leif	Thu Apr 17 10:24:00 PDT 2003	0	REGRESSION: call to updateUI() on a JButton changes the size of the button	committed
4647551	3	3	joutwate	Tue Mar 05 14:26:00 PST 2002	7	REGRESSION: KeyListener for JFrame doesn't work after click in JInternalFrame	committed
4614926	4	5	null	Mon Dec 17 16:46:00 PST 2001	7	Native rendering into Swing components	committed
4282679	4	3	idk	Tue Oct 19 15:22:00 PDT 1999	0	JEditorPane: Using different style tags is producing weird results	evaluated
4763807	4	3	zav@sparc.spb.su	Wed Oct 16 09:25:00 PDT 2002	1	JComboBox does not fire any mouse events with Metal L&F	accepted
4716484	4	4	aim	Wed Jul 17 17:31:00 PDT 2002	1	Swing classes don't use getBorderInsets(Component,Insets) to save on object inst	committed
4346610	4	5	leif	Mon Jun 19 16:42:00 PDT 2000	3	Adding JSeparator to JToolBar "pushes" buttons added after separator to edge	evaluated
4480696	5	5	leif	Tue Jul 17 10:57:00 PDT 2001	2	Comments On The Swing GUI MS Windows	accepted
4753342	4	4	sky	Wed Sep 25 15:40:00 PDT 2002	0	JFrame, JWindow and JDialog should redirect add/remove methods to ContentPane	accepted
4822127	4	3	leif	Fri Feb 21 00:18:00 PST 2003	0	misc swing problems with WinXP L&F	evaluated
4800753	3	4	leif	Thu Jan 09 03:38:00 PST 2003	0	Missing generic way to change ToolTipManagers and also the shared instance.	accepted
4801190	4	5	kve@sparc.spb.su	Thu Jan 09 16:05:00 PST 2003	2	JFileChooser does not show registered extensions under Windows with Metal	evaluated
4337815	4	2	idk	Fri May 12 11:06:00 PDT 2000	0	Make the constructor of javax.swing.text.html.StyleSheet.ListPainter public	evaluated
4469678	5	4	leif	Wed Jun 13 17:25:00 PDT 2001	0	JFileChooser's new default layout breaks application that works in JDK1.3	accepted
4705104	3	4	idk	Thu Jun 20 02:03:00 PDT 2002	3	Notepad hangs up when open uigur text in gb18030 locale.	committed
4525475	4	3	leif	Fri Nov 09 00:45:00 PST 2001	1	Cannot prevent file-system modification in JFileChooser	evaluated
4795413	3	2	joutwate	Tue Dec 17 20:07:00 PST 2002	0	GTK+ L&F not fully reflecting GNOME High contrast large print theme	committed
4623275	5	5	moa@sparc.spb.su	Mon Jan 14 11:44:00 PST 2002	3	RFE: JTabbedPane: Provide option to display tab names vertically	accepted
4819544	4	5	joutwate	Mon Feb 17 10:32:00 PST 2003	0	SwingSet2 JTable Demo throws NullPointerException	evaluated
4592978	4	4	dalem	Tue Dec 11 13:03:00 PST 2001	0	The ScrollBar Up Button can't bring you completely up if JList has a border	accepted
4618607	5	5	zpm@sparc.spb.su	Wed Jan 02 11:16:00 PST 2002	7	RFE: Popups for narrow JComboBox are too narrow	accepted
4847161	3	3	zav@sparc.spb.su	Fri Apr 11 10:30:00 PDT 2003	0	REGRESSION: RegTest-cte CTE_REGTEST/Generic/4683300/Test4683300.java failed	committed
4199622	4	5	zav@sparc.spb.su	Wed Dec 23 11:54:00 PST 1998	26	RFE: JComboBox shouldn't sending ActionEvents for keyboard navigation	committed
4515765	4	4	leif	Wed Oct 17 11:04:00 PDT 2001	0	Win L&F: Disabled menu items should show highlight	committed
4710678	4	5	sky	Wed Jul 03 03:15:00 PDT 2002	0	SwingApplet demo does not print properly	accepted
4858524	4	3	aep@sparc.spb.su	Mon May 05 13:02:00 PDT 2003	1	JSpinner does not respect editor (JFormattedTextField) margin	evaluated
4528786	4	3	idk	Sat Nov 17 16:19:00 PST 2001	0	Can't write "^" in Swing GUI Components with Swedish keyboard	accepted
4830695	4	3	shannonh	Tue Mar 11 14:49:00 PST 2003	0	Require ability to add data import ability on top of existing TransferHandler	accepted
4485588	4	3	joutwate	Fri Jul 27 17:31:00 PDT 2001	2	default button characteristics are lost for multiple internal frames	evaluated
4778542	4	4	shannonh	Wed Nov 13 17:48:00 PST 2002	0	property "terminateEditOnFocusLost" results in distorted cell when editing table	committed
4744971	4	4	leif	Tue Sep 10 15:25:00 PDT 2002	1	ToolTips not changing when JTable cells have same Tooltip Text	evaluated
4486794	4	4	idk	Wed Aug 01 05:48:00 PDT 2001	5	"ctrl+shft+o" causes textcomponent crash after Inserting numbers and spaces	evaluated
4265389	4	4	kyuka	Tue Aug 24 16:28:00 PDT 1999	0	JSplitPane does not support ComponentOrientation	committed
4138768	4	5	zav@sparc.spb.su	Thu May 14 17:41:00 PDT 1998	0	JMenuItem: Setting Mnemonic to VK_HELP displays as "help"	evaluated
4503816	4	3	joutwate	Mon Sep 17 16:40:00 PDT 2001	4	setNextFocusableComponent no longer backward compatible	accepted
4623505	4	3	dalem	Mon Jan 14 16:44:00 PST 2002	3	ArrayIndexOutOfBoundsException due to bad update in DefaultListSelectionModel	accepted
4189256	4	5	joutwate	Wed Nov 11 16:02:00 PST 1998	1	JDesktopPane disregards opacity setting	evaluated
4795987	4	5	shannonh	Wed Dec 18 16:58:00 PST 2002	1	DefaultTableCellRenderer does not honor 'isEnabled'	accepted
4850450	4	5	sky	Thu Apr 17 18:26:00 PDT 2003	0	Inconsistent JFormattedTextField selection behavior at FocusGained	accepted
4501167	4	3	leif	Sun Sep 09 21:58:00 PDT 2001	0	Arabic date string displayed in a wrong format in JFileChooser	accepted
4848868	4	5	idk	Tue Apr 15 15:19:00 PDT 2003	0	BoxLayout expands components with HTML and it shouldn't	evaluated
4203556	4	5	sky	Fri Jan 15 00:08:00 PST 1999	7	registerKeyboardAction does not always mean getting the event	evaluated
4803767	4	4	joutwate	Wed Jan 15 14:40:00 PST 2003	2	RFE : Ability to set OUTLINE DRAGGING in JFrame	committed
4151536	4	3	leif	Tue Jun 23 10:47:00 PDT 1998	6	JFileChooser should allow traversable but unacceptable directories	accepted
4486499	5	5	naa@sparc.spb.su	Tue Jul 31 14:10:00 PDT 2001	4	javax.swing.text.html.HTMLWriter is badly written and needs rewriting	evaluated
4773496	4	3	leif	Mon Nov 04 15:16:00 PST 2002	0	XP L&F: not enough padding in JComboBox	committed
4337267	4	3	naoto	Wed May 10 18:59:00 PDT 2000	1	Arabic Numeral Shaping	evaluated
4256525	4	3	joutwate	Thu Jul 22 18:52:00 PDT 1999	1	JInternalFrame Activation should be cheaper	committed
4140808	4	5	idk	Thu May 21 10:57:00 PDT 1998	4	AbstractDocument must not assume that its Content object is empty	evaluated
4418620	4	5	leif	Fri Feb 23 14:58:00 PST 2001	1	Shared JToolTip loses border	evaluated
4865915	3	3	aep@sparc.spb.su	Mon May 19 01:57:00 PDT 2003	0	JCK1.4a-runtime api/javax_swing/interactive/JScrollBarTests.html#JScrollBar	evaluated
4801274	4	5	shannonh	Thu Jan 09 18:16:00 PST 2003	0	Tab key selects a non-existent row in an empty JTable	accepted
4421314	4	5	shannonh	Fri Mar 02 15:59:00 PST 2001	0	JOptionPane.showInputDialog gets wrong choice with dup. text	evaluated
4292342	4	3	joutwate	Wed Nov 17 11:49:00 PST 1999	7	Clicking in an inactive JInternalFrame can cause a begin-drag (96845)	evaluated
4783442	4	4	sky	Fri Nov 22 11:57:00 PST 2002	1	JPopupMenu drawn underneath JInternalFrame contents in fullscreen mode	evaluated
4440338	4	5	leif	Wed Apr 11 16:48:00 PDT 2001	2	Redundant file loading threads using JFileChooser; deadlock	accepted
4730390	4	5	leif	Mon Aug 12 17:15:00 PDT 2002	0	Get system level information about non-existing file names/extensions.	accepted
4820794	4	5	shannonh	Wed Feb 19 14:35:00 PST 2003	0	Pressing Caps Lock key starts cell editor in JTable	accepted
4760425	3	3	sky	Wed Oct 09 09:59:00 PDT 2002	9	Erroneous Behaviors When Accessing System Clipboard in Swing Applets	evaluated
4767393	4	3	zav@sparc.spb.su	Wed Oct 23 10:54:00 PDT 2002	0	Disabled JMenu is selectable via mnemonic	committed
4366725	4	5	leif	Tue Aug 29 00:06:00 PDT 2000	1	JFileChooser.setOpaque(false) does not work fully	accepted
4857299	5	5	aep@sparc.spb.su	Thu May 01 16:11:00 PDT 2003	0	RFE: in JTree, expandPath should respect scrollsOnExpand	accepted
4849941	4	2	rm108251	Thu Apr 17 03:08:00 PDT 2003	0	Right border missing in JTable	dispatched
4313120	4	5	sky	Wed Feb 16 11:54:00 PST 2000	5	ColorUIResource:  add Alpha channel support (plus another request)	evaluated
4238847	4	3	sky	Mon May 17 13:38:00 PDT 1999	0	Visibility in Extending UndoManager	evaluated
4812585	3	3	zav@sparc.spb.su	Tue Feb 04 09:47:00 PST 2003	0	BasicComboBoxUI.FocusHandler doesn't hide popup menu when focus is lost	committed
4745771	4	3	shannonh	Wed Sep 11 15:32:00 PDT 2002	9	JVM hangs after using ownerless JDialog	evaluated
4851443	3	3	shannonh	Mon Apr 21 00:28:00 PDT 2003	0	1.4.0 Regression: Animated GIFS stop animating on JButtons and JLabels	committed
4847998	4	4	sky	Mon Apr 14 11:45:00 PDT 2003	0	RFE: Please include TableLayout	accepted
4765288	4	3	zpm@sparc.spb.su	Fri Oct 18 00:02:00 PDT 2002	0	HTMLDocument inserts HTML with <BR> tag incorrectly	accepted
4520587	4	3	sky	Mon Oct 29 00:15:00 PST 2001	13	RFE: Need a JSpinner.reformat() method as a JSpinner.commitEdit()'s complement	evaluated
4834918	2	3	joutwate	Wed Mar 19 18:13:00 PST 2003	22	Win L&F: JInternalFrame should merge with JMenuBar when maximized	committed
4783248	3	2	leif	Fri Nov 22 05:54:00 PST 2002	0	Win XP L&F : Slider leaves trail when dragged	evaluated
4626632	5	5	davidson@eng	Tue Jan 22 11:33:00 PST 2002	1	Various containers for Action throw NPE when PropChgEvent has null newValue	accepted
4793790	4	4	shannonh	Fri Dec 13 15:37:00 PST 2002	0	checkbox table cell editor doesn't work properly	evaluated
4765256	4	4	joutwate	Fri Oct 18 11:36:00 PDT 2002	5	REGRESSION: Icons in JDesktopPane not repositioned when pane is resized	accepted
4486577	5	4	idk	Tue Jul 31 16:01:00 PDT 2001	0	Wasteful use of getBounds() in interface Shape	evaluated
4209604	4	5	joutwate	Mon Feb 08 08:04:00 PST 1999	0	ProgressMonitorInputStream updates ProgressMonitor outside event thread	evaluated
4665225	4	4	aep@sparc.spb.su	Tue Apr 09 14:10:00 PDT 2002	0	swing isn't coalescing some mouse drag events on scrollbars.	evaluated
4487510	5	5	shannonh	Thu Aug 02 00:34:00 PDT 2001	1	RFE: Need ability to set the disabledBackground for a JTextField or JTextArea	evaluated
4137343	4	3	leif	Tue May 12 00:33:00 PDT 1998	2	Toolbar and menubar layout managers don't wrap	evaluated
4825653	4	5	idk	Fri Feb 28 11:46:00 PST 2003	0	JEditorPane getStream and setPage interdependency problem	evaluated
4855171	4	3	sky	Mon Apr 28 16:11:00 PDT 2003	1	Cannot set a document to JFormattedTextField got from JSpinner's editor	accepted
4678300	4	4	joutwate	Wed May 01 17:56:00 PDT 2002	21	SwingSet2 and other demos should use setJMenuBar()	committed
4185305	4	5	joutwate	Wed Oct 28 17:57:00 PST 1998	1	JProgressBar Metal PLAF overwrites empty borders	evaluated
4465504	5	3	idk	Sun Jun 03 13:48:00 PDT 2001	2	Add getEditorKit() to JTextComponent	evaluated
4749645	3	3	leif	Wed Sep 18 14:17:00 PDT 2002	2	WindowsLAF: Tooltip on bottommost menu item hides this menu item	evaluated
4628641	4	5	idk	Fri Jan 25 10:52:00 PST 2002	0	Make Segment implement CharSequence	accepted
4765292	3	4	joutwate	Fri Oct 18 00:05:00 PDT 2002	0	REGRESSION: WindowsLookAndFeel causes need for JInternalFrame revalidation	evaluated
4148068	4	5	idk	Thu Jun 11 17:35:00 PDT 1998	2	can't get all Properties from swing.text.Document	evaluated
4232728	4	4	zav@sparc.spb.su	Sun Apr 25 20:27:00 PDT 1999	1	No method to manipulate Scroll Button or ComboBox Button	evaluated
4508646	4	4	leif	Fri Sep 28 00:17:00 PDT 2001	10	Tooltip generated by JToolBar.add(Action) wrong	accepted
4869855	2	3	zav@sparc.spb.su	Tue May 27 08:54:00 PDT 2003	0	method MenuSelectionManager.setSelectedPath() throws NPE	evaluated
4164323	4	4	davidson@eng	Thu Aug 06 18:45:00 PDT 1998	3	AppletBeanInfo not defined, bound properties reported incorrectly	evaluated
4622251	5	5	sky	Thu Jan 10 19:45:00 PST 2002	5	RFE: JSpinner wrapping from minimum to maximum or maximum to minimum.	accepted
4523840	4	3	joutwate	Tue Nov 06 15:56:00 PST 2001	1	inactive internal frames and propogation of mouse events	accepted
4716471	4	3	idk	Wed Jul 17 17:13:00 PDT 2002	0	extendible EditorKits	accepted
4469726	4	5	davidson@eng	Wed Jun 13 18:50:00 PDT 2001	0	identification and use of non-client fonts in win32 desktop properties	accepted
4835479	5	4	bchristi	Thu Mar 20 14:47:00 PST 2003	0	JFileChooser/WindowsL&F: show hidden files if set in native Folder Options	accepted
4494156	5	5	sdv@sparc.spb.su	Mon Aug 20 18:30:00 PDT 2001	2	JEditorPane hyperlinks activate only when mouse is motionless	accepted
4865103	4	5	aep@sparc.spb.su	Thu May 15 18:22:00 PDT 2003	0	JScrollPane in GridBagLayout resizes incorrectly	evaluated
4614558	5	3	sky	Mon Dec 17 10:15:00 PST 2001	1	JTree setting Focus on JTextPane seems impossible	accepted
4368790	4	5	shannonh	Wed Sep 06 13:50:00 PDT 2000	13	JButton stays pressed when focus stolen	evaluated
4793741	4	4	leif	Fri Dec 13 14:45:00 PST 2002	0	setDefaultLookAndFeelDecorated Hint is ignored for JToolbar	evaluated
4669384	5	3	joutwate	Tue Apr 16 14:42:00 PDT 2002	0	Problems with keyboard navigation in SwingSet2 List Demo	evaluated
4765296	4	5	shannonh	Fri Oct 18 00:08:00 PDT 2002	0	No focus rectangle on checkbox with html-formatted text	accepted
4849062	4	5	sky	Tue Apr 15 20:10:00 PDT 2003	1	JTable and JList have incompatible definitions of cellFocus for renderers.	accepted
4487456	4	4	zav@sparc.spb.su	Thu Aug 02 11:08:00 PDT 2001	0	JComboBox generates mouseRelease events for certain LAF only	committed
4482128	4	4	joutwate	Thu Jul 19 17:52:00 PDT 2001	1	REGRESSION: Editable JComboBox as a TableCellEditor doesn't render the selection	evaluated
4871520	3	3	sky	Thu May 29 17:08:00 PDT 2003	0	PopupFactory.setSharedInstance refers to undefined "AppContext"	committed
4676790	4	3	zav@sparc.spb.su	Mon Apr 29 17:23:00 PDT 2002	1	The Short-cut keys for the Menus has focus level Issues.	accepted
4825409	3	4	leif	Thu Feb 27 21:10:00 PST 2003	0	XP L&F: JFileChooser navigation button sizing problem	committed
4462415	4	3	joutwate	Wed May 23 14:50:00 PDT 2001	0	Splash screen replace SwingSet demo panel in SwingSet2 due to race condition	evaluated
